config,energy,magnetism
38105,186,0
38106,182,-2
38107,186,0
38108,186,2
38109,166,-4
38110,170,0
38111,178,-2
38112,186,2
38113,178,-4
38114,186,0
38115,182,-2
38116,170,-2
38117,186,-2
38118,178,2
38119,170,0
38120,174,-4
38121,174,0
38122,194,-2
38123,190,-2
38124,182,2
38125,178,-4
38126,174,0
38127,174,-2
38128,174,0
38129,170,-2
38130,178,2
38131,178,-2
38132,166,-4
38133,174,0
38134,182,2
38135,194,0
38136,170,0
38137,178,6
38138,178,0
38139,182,-2
38140,194,2
38141,166,-2
38142,182,2
38143,186,-2
38144,182,0
38145,174,0
38146,182,-2
38147,170,2
38148,174,-2
38149,178,-2
38150,170,2
38151,178,4
38152,166,0
38153,182,-2
38154,190,0
38155,174,0
38156,166,0
38157,182,0
38158,190,-2
38159,178,-2
38160,178,2
38161,182,0
38162,186,2
38163,170,0
38164,174,-2
38165,174,6
38166,178,0
38167,190,-2
38168,166,-2
38169,186,2
38170,182,-4
38171,190,0
38172,166,2
38173,170,2
38174,186,-2
38175,194,2
38176,178,0
38177,174,2
38178,186,2
38179,182,0
38180,182,0
38181,162,-8
38182,170,2
38183,174,4
38184,170,2
38185,182,-2
38186,178,0
38187,162,2
38188,182,-2
38189,182,2
38190,166,0
38191,174,-4
38192,170,-4
38193,178,-2
38194,178,4
38195,190,0
38196,174,2
38197,158,-2
38198,178,2
38199,178,0
38200,178,0
38201,186,0
38202,186,-2
38203,166,-2
38204,178,-4
38205,186,2
38206,166,2
38207,178,-4
38208,178,0
38209,174,-4
38210,182,0
38211,178,2
38212,170,4
38213,186,0
38214,178,2
38215,190,-2
38216,170,0
38217,170,-6
38218,170,-4
38219,174,-2
38220,174,-6
38221,174,4
38222,190,2
38223,182,0
38224,178,4
38225,186,-2
38226,186,-2
38227,178,-2
38228,178,0
38229,170,2
38230,186,2
38231,178,6
38232,190,0
38233,178,4
38234,170,0
38235,178,4
38236,194,-2
38237,166,2
38238,178,2
38239,182,2
38240,178,0
38241,178,-2
38242,178,0
38243,178,0
38244,174,-2
38245,186,0
38246,166,4
38247,186,-2
38248,194,0
38249,174,4
38250,182,2
38251,178,-6
38252,186,4
38253,178,-4
38254,170,4
38255,174,2
38256,174,0
38257,178,-2
38258,174,4
38259,174,4
38260,174,-2
38261,174,-2
38262,174,2
38263,174,2
38264,178,2
38265,178,-4
38266,182,0
38267,174,2
38268,174,2
38269,186,0
38270,170,-4
38271,178,0
38272,178,2
38273,182,0
38274,198,0
38275,174,-2
38276,166,-2
38277,166,-2
38278,174,-4
38279,182,0
38280,174,4
38281,194,2
38282,186,2
38283,178,-2
38284,182,-2
38285,178,2
38286,174,2
38287,166,2
38288,178,-6
38289,170,2
38290,166,0
38291,190,0
38292,170,-4
38293,194,0
38294,170,0
38295,178,-4
38296,174,0
38297,174,4
38298,166,0
38299,170,-2
38300,174,0
38301,186,0
38302,190,-2
38303,178,2
38304,182,-2
38305,178,-2
38306,182,-2
38307,186,4
38308,170,2
38309,178,-2
38310,182,2
38311,190,0
38312,174,-2
38313,178,6
38314,178,0
38315,174,4
38316,190,-2
38317,186,2
38318,186,4
38319,182,0
38320,182,-2
38321,178,-2
38322,178,2
38323,178,-2
38324,178,6
38325,174,-2
38326,178,0
38327,178,2
38328,182,0
38329,170,4
38330,182,0
38331,174,-2
38332,178,-2
38333,190,0
38334,178,0
38335,166,-4
38336,174,0
38337,174,2
38338,174,0
38339,190,-2
38340,190,0
38341,190,-2
38342,186,0
38343,182,0
38344,170,2
38345,182,0
38346,178,-4
38347,190,0
38348,190,0
38349,170,4
38350,182,0
38351,186,0
38352,174,0
38353,186,2
38354,182,2
38355,182,2
38356,178,0
38357,170,-2
38358,194,2
38359,166,-2
38360,190,0
38361,170,-2
38362,190,-2
38363,174,6
38364,174,2
38365,178,-2
38366,166,4
38367,166,0
38368,170,-2
38369,186,2
38370,178,0
38371,186,-2
38372,178,0
38373,186,2
38374,170,2
38375,166,-4
38376,174,0
38377,170,-2
38378,182,0
38379,182,2
38380,174,0
38381,182,0
38382,166,2
38383,182,2
38384,174,2
38385,170,-2
38386,190,2
38387,182,0
38388,166,-2
38389,178,0
38390,186,0
38391,166,2
38392,186,2
38393,170,-2
38394,182,2
38395,190,0
38396,182,2
38397,170,0
38398,166,2
38399,190,0
38400,170,-2
38401,186,-2
38402,174,-4
38403,182,-2
38404,194,0
38405,174,-2
38406,170,0
38407,190,-2
38408,186,2
38409,182,-4
38410,178,-2
38411,166,2
38412,178,2
38413,186,-2
38414,162,-2
38415,182,2
38416,174,6
38417,174,0
38418,182,0
38419,174,4
38420,186,4
38421,174,-2
38422,186,2
38423,166,2
38424,186,0
38425,174,2
38426,174,-2
38427,182,2
38428,170,0
38429,182,2
38430,186,0
38431,182,-2
38432,190,0
38433,182,-2
38434,178,-2
38435,178,2
38436,170,4
38437,186,0
38438,166,0
38439,178,0
38440,190,2
38441,170,-2
38442,174,-4
38443,166,-2
38444,182,4
38445,174,2
38446,170,0
38447,182,2
38448,178,2
38449,170,2
38450,170,-4
38451,174,-2
38452,170,0
38453,182,2
38454,186,-4
38455,186,-2
38456,186,0
38457,174,0
38458,186,0
38459,174,6
38460,178,0
38461,174,0
38462,174,-2
38463,178,-2
38464,182,-2
38465,182,2
38466,186,-2
38467,178,-4
38468,166,-4
38469,174,0
38470,190,-2
38471,190,-2
38472,178,2
38473,178,0
38474,182,0
38475,186,0
38476,186,2
38477,178,0
38478,174,0
38479,178,4
38480,186,2
38481,178,0
38482,186,2
38483,186,0
38484,174,0
38485,170,4
38486,182,0
38487,178,0
38488,186,0
38489,182,-2
38490,190,-2
38491,182,-2
38492,178,0
38493,186,0
38494,174,-2
38495,170,-4
38496,170,-2
38497,186,0
38498,178,4
38499,178,-2
38500,190,2
38501,182,0
38502,178,0
38503,190,0
38504,178,-4
38505,182,2
38506,162,2
38507,178,0
38508,174,-4
38509,178,0
38510,178,2
38511,194,0
38512,170,-2
38513,178,-4
38514,170,-2
38515,174,0
38516,182,-2
38517,178,0
38518,178,-2
38519,182,0
38520,182,0
38521,182,0
38522,174,-4
38523,178,2
38524,182,0
38525,178,2
38526,182,0
38527,178,0
38528,170,0
38529,174,0
38530,186,0
38531,174,0
38532,182,0
38533,182,4
38534,186,2
38535,190,-2
38536,178,-2
38537,174,-2
38538,174,0
38539,182,4
38540,174,2
38541,178,0
38542,174,-2
38543,182,-2
38544,182,4
38545,178,2
38546,182,0
38547,154,-2
38548,170,4
38549,174,0
38550,178,2
38551,174,0
38552,174,2
38553,178,2
38554,174,4
38555,174,-2
38556,174,2
38557,186,0
38558,170,-2
38559,186,2
38560,190,0
38561,170,2
38562,174,-6
38563,182,0
38564,182,2
38565,182,0
38566,174,2
38567,178,2
38568,182,0
38569,186,0
38570,178,-2
38571,178,-4
38572,178,0
38573,166,4
38574,182,-2
38575,182,2
38576,182,-4
38577,166,4
38578,182,0
38579,190,-2
38580,178,2
38581,178,-2
38582,178,-2
38583,186,0
38584,186,0
38585,170,-4
38586,182,4
38587,178,2
38588,178,-2
38589,190,0
38590,166,0
38591,178,0
38592,182,0
38593,182,-2
38594,178,0
38595,166,0
38596,170,0
38597,190,-2
38598,182,2
38599,182,-2
38600,178,2
38601,178,-2
38602,178,-2
38603,174,2
38604,182,0
38605,182,-2
38606,182,-2
38607,178,-2
38608,178,2
38609,178,4
38610,182,4
38611,186,2
38612,174,4
38613,178,2
38614,182,2
38615,178,2
38616,178,2
38617,186,0
38618,174,0
38619,174,-2
38620,182,0
38621,178,-4
38622,182,0
38623,182,-2
38624,162,2
38625,178,4
38626,182,0
38627,190,0
38628,182,0
38629,170,0
38630,174,0
38631,190,0
38632,178,2
38633,174,-4
38634,186,-2
38635,174,-2
38636,182,2
38637,178,-2
38638,182,-2
38639,186,-4
38640,186,0
38641,178,2
38642,178,4
38643,178,0
38644,182,2
38645,170,2
38646,182,0
38647,194,2
38648,186,-2
38649,162,-2
38650,182,-2
38651,170,-4
38652,178,2
38653,170,0
38654,174,0
38655,186,2
38656,174,0
38657,182,2
38658,186,2
38659,174,0
38660,174,-2
38661,182,4
38662,170,0
38663,174,0
38664,182,0
38665,178,0
38666,178,4
38667,178,0
38668,186,0
38669,186,-2
38670,178,0
38671,190,0
38672,174,2
38673,186,0
38674,178,4
38675,186,-2
38676,174,2
38677,182,-2
38678,182,0
38679,198,0
38680,186,4
38681,182,-2
38682,162,-4
38683,186,2
38684,182,-2
38685,178,4
38686,166,2
38687,174,-4
38688,178,0
38689,182,0
38690,174,2
38691,170,0
38692,186,0
38693,178,4
38694,186,2
38695,182,2
38696,178,2
38697,186,0
38698,170,2
38699,178,0
38700,170,2
38701,178,2
38702,190,0
38703,178,0
38704,182,0
38705,174,-2
38706,190,-2
38707,170,-2
38708,190,2
38709,174,0
38710,166,4
38711,170,0
38712,194,2
38713,170,6
38714,178,0
38715,178,0
38716,190,2
38717,178,4
38718,170,2
38719,186,2
38720,174,4
38721,178,2
38722,170,6
38723,178,0
38724,178,-6
38725,174,0
38726,190,0
38727,190,2
38728,178,-4
38729,170,0
38730,178,-4
38731,170,-2
38732,178,0
38733,182,2
38734,182,0
38735,182,2
38736,186,2
38737,182,0
38738,178,2
38739,186,0
38740,186,2
38741,194,2
38742,178,0
38743,182,0
38744,174,2
38745,182,0
38746,194,0
38747,178,-2
38748,178,-2
38749,178,-2
38750,174,-2
38751,170,-2
38752,182,-2
38753,178,-2
38754,178,0
38755,178,0
38756,170,2
38757,178,4
38758,170,-2
38759,186,4
38760,182,-4
38761,174,-2
38762,174,-2
38763,178,0
38764,174,4
38765,174,2
38766,186,0
38767,186,-2
38768,174,-2
38769,174,-2
38770,170,-2
38771,170,-2
38772,174,-4
38773,178,2
38774,182,-2
38775,178,-2
38776,182,2
38777,170,-4
38778,182,-2
38779,178,-2
38780,186,2
38781,182,-2
38782,174,0
38783,182,0
38784,182,0
38785,186,-2
38786,190,-2
38787,178,0
38788,182,0
38789,186,0
38790,166,4
38791,170,0
38792,174,2
38793,186,0
38794,186,4
38795,178,0
38796,174,2
38797,186,-2
38798,178,2
38799,186,0
38800,178,0
38801,178,-2
38802,170,-4
38803,186,0
38804,178,4
38805,174,0
38806,166,2
38807,174,-2
38808,178,0
38809,190,2
38810,178,0
38811,182,0
38812,166,0
38813,174,-2
38814,186,2
38815,166,0
38816,186,0
38817,186,0
38818,166,-6
38819,174,-2
38820,150,0
38821,182,0
38822,182,-2
38823,174,0
38824,182,-2
38825,166,0
38826,178,2
38827,178,-2
38828,170,2
38829,178,-2
38830,178,2
38831,182,-2
38832,170,-4
38833,178,-2
38834,178,-2
38835,178,0
38836,186,-2
38837,178,6
38838,178,4
38839,166,4
38840,186,-2
38841,178,0
38842,170,0
38843,190,-2
38844,186,0
38845,178,-6
38846,174,-2
38847,186,2
38848,174,0
38849,182,0
38850,182,-2
38851,174,0
38852,162,2
38853,174,-2
38854,170,-6
38855,170,-2
38856,186,0
38857,186,0
38858,170,4
38859,178,-4
38860,174,-4
38861,182,-2
38862,182,2
38863,174,0
38864,182,4
38865,174,2
38866,182,0
38867,182,0
38868,182,0
38869,186,0
38870,178,0
38871,170,2
38872,186,2
38873,182,0
38874,170,-2
38875,186,-2
38876,182,2
38877,190,0
38878,178,2
38879,182,0
38880,178,0
38881,186,0
38882,178,0
38883,174,-2
38884,174,4
38885,174,-2
38886,174,-2
38887,186,-2
38888,186,4
38889,182,2
38890,174,0
38891,182,0
38892,178,-2
38893,186,-4
38894,174,4
38895,182,0
38896,178,-2
38897,174,4
38898,178,0
38899,182,-2
38900,170,0
38901,186,4
38902,190,0
38903,178,2
38904,178,0
38905,166,-4
38906,178,0
38907,182,2
38908,170,8
38909,178,-2
38910,170,6
38911,182,-2
38912,170,2
38913,174,-2
38914,178,0
38915,182,-2
38916,174,0
38917,166,-2
38918,174,0
38919,178,-2
38920,182,0
38921,170,-2
38922,186,0
38923,174,0
38924,174,-4
38925,186,2
38926,186,0
38927,182,0
38928,174,0
38929,182,2
38930,182,-4
38931,186,-2
38932,174,4
38933,190,2
38934,162,-4
38935,174,-2
38936,186,0
38937,174,2
38938,170,4
38939,182,4
38940,178,-2
38941,182,0
38942,178,4
38943,170,-2
38944,186,0
38945,158,-2
38946,178,0
38947,178,-2
38948,178,0
38949,178,-4
38950,178,-4
38951,182,4
38952,178,-4
38953,178,-2
38954,186,4
38955,178,-2
38956,190,2
38957,190,0
38958,174,2
38959,182,-2
38960,170,2
38961,174,-4
38962,178,2
38963,178,0
38964,190,0
38965,174,2
38966,182,2
38967,178,2
38968,166,0
38969,178,2
38970,178,0
38971,182,0
38972,166,4
38973,190,0
38974,162,-2
38975,178,2
38976,190,0
38977,178,0
38978,194,-2
38979,182,0
38980,178,4
38981,186,2
38982,178,0
38983,182,-2
38984,182,0
38985,182,4
38986,194,0
38987,186,-2
38988,186,0
38989,182,0
38990,178,2
38991,174,0
38992,170,0
38993,170,6
38994,170,2
38995,178,-2
38996,182,2
38997,178,0
38998,182,4
38999,158,2
39000,170,0
39001,178,2
39002,178,-2
39003,170,2
39004,182,-2
39005,190,2
39006,186,0
39007,170,-8
39008,178,2
39009,182,-2
39010,166,4
39011,194,0
39012,178,-4
39013,178,4
39014,174,0
39015,178,0
39016,186,-2
39017,178,2
39018,182,2
39019,178,-4
39020,170,-4
39021,174,0
39022,170,-2
39023,182,0
39024,186,-2
39025,170,-4
39026,178,-4
39027,178,2
39028,182,-2
39029,170,2
39030,178,4
39031,174,2
39032,178,0
39033,178,-4
39034,174,2
39035,178,2
39036,170,0
39037,174,4
39038,178,-4
39039,174,0
39040,186,0
39041,178,0
39042,182,-2
39043,182,4
39044,178,0
39045,162,2
39046,174,2
39047,170,2
39048,178,2
39049,178,-2
39050,182,2
39051,182,0
39052,182,-2
39053,174,0
39054,190,-2
39055,166,2
39056,186,0
39057,174,-2
39058,190,0
39059,174,-2
39060,182,0
39061,178,0
39062,182,-2
39063,174,0
39064,182,0
39065,178,2
39066,178,2
39067,178,4
39068,178,0
39069,182,2
39070,170,-4
39071,170,-2
39072,186,0
39073,178,0
39074,182,-2
39075,178,4
39076,194,2
39077,182,-2
39078,186,-2
39079,178,-2
39080,178,-2
39081,186,-2
39082,182,0
39083,178,-4
39084,174,0
39085,174,4
39086,186,-2
39087,174,0
39088,186,2
39089,178,2
39090,170,2
39091,186,-2
39092,178,0
39093,174,0
39094,158,6
39095,178,-4
39096,170,-2
39097,170,2
39098,174,6
39099,178,2
39100,174,-2
39101,186,2
39102,174,-2
39103,174,0
39104,178,0
39105,182,0
39106,162,-2
39107,190,0
39108,190,0
39109,186,-2
39110,174,0
39111,174,-2
39112,178,-2
39113,178,-4
39114,170,0
39115,178,2
39116,170,0
39117,178,4
39118,182,0
39119,186,-2
39120,186,4
39121,174,0
39122,174,2
39123,174,-4
39124,182,2
39125,170,-2
39126,174,4
39127,174,-2
39128,186,2
39129,182,2
39130,166,0
39131,182,0
39132,178,0
39133,178,-2
39134,170,6
39135,166,0
39136,194,-2
39137,178,-2
39138,178,4
39139,178,4
39140,194,0
39141,178,-2
39142,186,0
39143,186,-2
39144,178,2
39145,178,0
39146,190,-2
39147,178,0
39148,178,2
39149,186,0
39150,182,0
39151,174,2
39152,174,2
39153,174,-4
39154,178,-6
39155,178,2
39156,186,2
39157,182,0
39158,186,-2
39159,174,0
39160,178,4
39161,186,0
39162,170,-4
39163,186,4
39164,190,-2
39165,178,0
39166,178,-2
39167,170,0
39168,166,2
39169,178,-6
39170,182,0
39171,178,4
39172,182,-2
39173,162,0
39174,170,2
39175,190,2
39176,186,2
39177,178,0
39178,174,4
39179,174,2
39180,166,0
39181,186,-2
39182,178,-4
39183,170,2
39184,178,2
39185,170,2
39186,182,-2
39187,182,0
39188,170,-2
39189,182,-2
39190,174,2
39191,178,4
39192,178,0
39193,182,-2
39194,178,0
39195,178,2
39196,182,2
39197,182,-2
39198,182,0
39199,186,-2
39200,178,-4
39201,170,2
39202,190,-2
39203,170,2
39204,174,-2
39205,178,-4
39206,174,4
39207,174,2
39208,178,4
39209,178,0
39210,186,4
39211,174,2
39212,166,2
39213,174,-4
39214,170,-2
39215,182,-2
39216,190,0
39217,186,0
39218,182,-4
39219,178,-2
39220,170,0
39221,182,0
39222,194,-2
39223,182,0
39224,186,0
39225,190,2
39226,174,2
39227,170,2
39228,174,2
39229,178,-2
39230,186,0
39231,190,0
39232,174,2
39233,178,0
39234,182,2
39235,178,0
39236,178,-4
39237,182,-4
39238,186,0
39239,182,0
39240,166,-2
39241,194,0
39242,186,2
39243,182,0
39244,186,2
39245,186,0
39246,174,-2
39247,190,-2
39248,174,2
39249,178,2
39250,166,4
39251,178,0
39252,186,0
39253,190,0
39254,166,-2
39255,190,0
39256,166,0
39257,178,2
39258,182,2
39259,178,0
39260,178,0
39261,178,0
39262,166,2
39263,178,0
39264,182,4
39265,178,2
39266,182,4
39267,186,0
39268,170,0
39269,182,0
39270,186,4
39271,178,-4
39272,182,-2
39273,178,-2
39274,162,6
39275,182,-2
39276,186,-4
39277,166,0
39278,178,0
39279,178,-2
39280,186,0
39281,186,0
39282,190,0
39283,182,0
39284,182,2
39285,182,0
39286,174,-4
39287,182,4
39288,166,2
39289,186,0
39290,174,-2
39291,186,2
39292,178,-2
39293,178,0
39294,190,0
39295,174,0
39296,166,0
39297,182,2
39298,174,-4
39299,190,2
39300,178,0
39301,178,2
39302,178,0
39303,166,6
39304,178,2
39305,174,-4
39306,174,0
39307,178,-4
39308,178,0
39309,170,2
39310,182,0
39311,170,0
39312,170,0
39313,170,0
39314,162,-2
39315,178,-4
39316,186,0
39317,174,2
39318,178,4
39319,162,0
39320,174,2
39321,178,0
39322,182,-2
39323,174,4
39324,174,-2
39325,186,0
39326,178,2
39327,186,-2
39328,190,0
39329,166,4
39330,174,-2
39331,182,0
39332,174,0
39333,194,0
39334,178,-2
39335,174,2
39336,182,-2
39337,174,2
39338,182,-2
39339,186,2
39340,186,0
39341,186,0
39342,174,-4
39343,182,-2
39344,174,-2
39345,178,0
39346,178,4
39347,178,2
39348,182,2
39349,182,2
39350,174,-4
39351,170,6
39352,182,2
39353,162,2
39354,182,0
39355,182,-2
39356,182,0
39357,174,0
39358,178,2
39359,182,-4
39360,170,4
39361,170,4
39362,182,-2
39363,186,-4
39364,178,0
39365,182,-2
39366,182,0
39367,166,-2
39368,186,2
39369,170,0
39370,174,2
39371,186,-2
39372,174,2
39373,174,0
39374,170,-8
39375,166,0
39376,174,2
39377,182,-4
39378,190,-2
39379,166,-6
39380,178,2
39381,162,-4
39382,174,0
39383,170,4
39384,182,-2
39385,178,-2
39386,178,2
39387,166,0
39388,190,-2
39389,194,2
39390,186,-4
39391,166,0
39392,178,-2
39393,186,0
39394,170,0
39395,174,-2
39396,186,0
39397,174,2
39398,174,4
39399,186,0
39400,178,0
39401,166,-2
39402,170,0
39403,174,2
39404,178,0
39405,186,0
39406,186,0
39407,186,2
39408,178,0
39409,186,4
39410,178,0
39411,174,0
39412,178,2
39413,182,-4
39414,186,2
39415,178,-4
39416,170,0
39417,178,-6
39418,174,-2
39419,182,-4
39420,186,2
39421,182,4
39422,178,0
39423,174,-4
39424,182,2
39425,166,-2
39426,174,-2
39427,182,0
39428,170,0
39429,182,0
39430,178,4
39431,182,2
39432,178,-2
39433,178,-2
39434,186,-2
39435,174,2
39436,178,0
39437,170,0
39438,190,0
39439,170,4
39440,190,0
39441,182,0
39442,182,-2
39443,190,0
39444,190,0
39445,178,-6
39446,186,-2
39447,170,-4
39448,186,2
39449,178,4
39450,174,4
39451,178,-2
39452,178,-2
39453,166,-6
39454,182,4
39455,170,0
39456,178,-2
39457,174,2
39458,186,-2
39459,178,0
39460,174,2
39461,178,0
39462,190,-2
39463,174,-2
39464,186,0
39465,178,0
39466,166,-2
39467,182,2
39468,182,-4
39469,174,2
39470,178,0
39471,174,4
39472,186,0
39473,170,4
39474,182,4
39475,182,2
39476,178,2
39477,174,-2
39478,186,-2
39479,174,2
39480,186,-4
39481,174,0
39482,178,-2
39483,194,-2
39484,182,2
39485,178,-4
39486,182,-4
39487,186,-4
39488,182,0
39489,186,2
39490,170,2
39491,182,0
39492,170,2
39493,178,-6
39494,170,-2
39495,186,-4
39496,186,0
39497,186,0
39498,182,2
39499,178,0
39500,186,-2
39501,162,2
39502,190,-2
39503,174,2
39504,182,-2
39505,174,0
39506,178,0
39507,174,0
39508,190,2
39509,174,0
39510,186,2
39511,170,6
39512,170,0
39513,174,0
39514,186,-2
39515,178,-2
39516,182,0
39517,182,0
39518,166,2
39519,166,-2
39520,182,-2
39521,186,-2
39522,170,-2
39523,178,0
39524,186,2
39525,178,0
39526,174,-2
39527,182,0
39528,178,4
39529,174,2
39530,178,0
39531,182,2
39532,182,-2
39533,170,4
39534,186,0
39535,186,0
39536,178,2
39537,182,0
39538,186,0
39539,182,-2
39540,182,4
39541,182,-2
39542,170,-4
39543,182,0
39544,182,2
39545,178,-4
39546,182,0
39547,178,0
39548,182,-2
39549,186,0
39550,166,0
39551,186,4
39552,170,-2
39553,186,2
39554,182,0
39555,182,0
39556,174,0
39557,182,0
39558,190,-2
39559,178,2
39560,186,-2
39561,170,-4
39562,174,-2
39563,178,0
39564,182,0
39565,178,-4
39566,182,0
39567,182,0
39568,186,0
39569,170,2
39570,178,-2
39571,174,2
39572,170,4
39573,178,-2
39574,190,0
39575,174,4
39576,186,4
39577,182,4
39578,190,0
39579,170,-2
39580,178,-2
39581,174,-2
39582,178,2
39583,182,0
39584,166,2
39585,174,2
39586,186,-2
39587,178,2
39588,170,-4
39589,174,-2
39590,174,-4
39591,170,-2
39592,174,2
39593,186,-2
39594,178,2
39595,178,-4
39596,186,0
39597,178,-4
39598,166,6
39599,182,0
39600,170,-2
39601,178,-2
39602,174,0
39603,178,2
39604,178,4
39605,182,-2
39606,190,0
39607,178,-4
39608,174,4
39609,174,0
39610,174,-4
39611,186,-2
39612,190,0
39613,190,-2
39614,166,0
39615,190,2
39616,182,-2
39617,170,-2
39618,170,-2
39619,182,0
39620,178,0
39621,166,6
39622,174,0
39623,186,0
39624,194,-2
39625,186,2
39626,166,4
39627,186,2
39628,186,-2
39629,170,-2
39630,162,-8
39631,170,-2
39632,182,-4
39633,182,0
39634,158,2
39635,178,2
39636,178,2
39637,182,0
39638,178,0
39639,174,0
39640,178,4
39641,182,2
39642,170,2
39643,186,4
39644,186,-2
39645,166,0
39646,186,4
39647,182,2
39648,178,2
39649,162,0
39650,174,2
39651,170,-2
39652,178,4
39653,170,-2
39654,186,-2
39655,178,4
39656,190,0
39657,190,2
39658,186,-2
39659,182,0
39660,178,-2
39661,178,4
39662,178,4
39663,178,0
39664,186,0
39665,174,-2
39666,186,-2
39667,190,0
39668,190,0
39669,170,0
39670,174,-4
39671,174,0
39672,174,2
39673,190,-2
39674,182,2
39675,190,2
39676,182,-2
39677,186,-2
39678,178,0
39679,190,0
39680,178,0
39681,178,0
39682,174,0
39683,166,2
39684,190,-2
39685,170,0
39686,174,-2
39687,178,2
39688,174,2
39689,186,2
39690,178,0
39691,174,2
39692,182,-2
39693,174,-2
39694,178,0
39695,162,-4
39696,182,-2
39697,170,2
39698,166,6
39699,170,-2
39700,178,2
39701,178,2
39702,166,4
39703,178,0
39704,174,0
39705,190,0
39706,174,-4
39707,182,0
39708,166,0
39709,186,0
39710,170,2
39711,190,0
39712,190,2
39713,182,-4
39714,174,2
39715,162,0
39716,178,0
39717,190,2
39718,194,-2
39719,170,2
39720,182,-2
39721,186,0
39722,186,-2
39723,178,-4
39724,182,4
39725,186,-2
39726,174,2
39727,194,0
39728,170,-4
39729,186,-2
39730,174,0
39731,186,0
39732,170,4
39733,186,4
39734,178,-4
39735,174,0
39736,182,-4
39737,190,2
39738,178,-2
39739,186,0
39740,186,-2
39741,182,0
39742,182,-4
39743,166,-4
39744,170,-2
39745,178,0
39746,174,2
39747,166,-2
39748,174,0
39749,166,0
39750,178,0
39751,190,-2
39752,182,4
39753,178,-4
39754,178,2
39755,174,0
39756,182,2
39757,182,-2
39758,162,0
39759,166,4
39760,170,4
39761,170,-6
39762,166,-4
39763,178,-6
39764,178,0
39765,182,-4
39766,182,-2
39767,182,-2
39768,194,2
39769,190,-2
39770,190,0
39771,170,0
39772,190,0
39773,178,-2
39774,178,-2
39775,178,0
39776,178,-2
39777,178,0
39778,170,-4
39779,174,0
39780,186,2
39781,178,6
39782,186,-2
39783,182,-2
39784,166,-2
39785,174,2
39786,190,0
39787,174,0
39788,178,-6
39789,186,0
39790,174,0
39791,190,2
39792,178,4
39793,182,0
39794,174,2
39795,178,-2
39796,182,-2
39797,178,2
39798,174,-4
39799,174,4
39800,182,-2
39801,174,2
39802,170,-2
39803,182,4
39804,174,-2
39805,186,2
39806,174,0
39807,178,0
39808,182,0
39809,182,2
39810,182,-2
39811,174,0
39812,174,-2
39813,178,4
39814,186,0
39815,174,-2
39816,186,2
39817,166,-4
39818,174,0
39819,178,0
39820,186,2
39821,174,0
39822,174,2
39823,174,-2
39824,194,0
39825,186,-2
39826,166,-6
39827,178,2
39828,182,2
39829,174,-4
39830,178,2
39831,174,-4
39832,170,0
39833,178,-2
39834,186,2
39835,178,0
39836,182,4
39837,178,0
39838,182,2
39839,178,0
39840,178,0
39841,158,2
39842,182,-4
39843,190,-2
39844,174,2
39845,186,-2
39846,186,0
39847,174,2
39848,170,2
39849,166,4
39850,190,-2
39851,162,-2
39852,182,0
39853,178,0
39854,186,0
39855,166,-4
39856,170,-2
39857,178,0
39858,186,0
39859,178,0
39860,178,-2
39861,186,4
39862,174,2
39863,178,0
39864,174,-4
39865,166,2
39866,174,2
39867,182,4
39868,174,0
39869,174,2
39870,166,-4
39871,178,4
39872,178,-2
39873,182,0
39874,190,2
39875,178,2
39876,178,0
39877,182,0
39878,182,0
39879,174,-2
39880,186,2
39881,190,0
39882,178,0
39883,162,6
39884,182,0
39885,186,0
39886,186,-2
39887,186,4
39888,186,0
39889,182,2
39890,170,2
39891,182,2
39892,166,0
39893,166,0
39894,186,0
39895,178,2
39896,166,0
39897,190,-2
39898,186,-4
39899,178,-4
39900,182,2
39901,186,4
39902,174,0
39903,186,2
39904,182,-2
39905,182,0
39906,174,2
39907,174,0
39908,186,0
39909,174,4
39910,190,-2
39911,178,2
39912,182,-4
39913,182,0
39914,178,-2
39915,186,2
39916,182,4
39917,182,-2
39918,182,2
39919,186,0
39920,174,4
39921,190,0
39922,178,-2
39923,178,2
39924,186,-2
39925,182,2
39926,174,2
39927,186,-4
39928,178,2
39929,174,0
39930,170,-2
39931,174,4
39932,182,2
39933,178,0
39934,162,4
39935,182,-2
39936,178,2
39937,174,2
39938,166,0
39939,186,0
39940,182,4
39941,186,2
39942,190,0
39943,170,-4
39944,182,4
39945,182,2
39946,166,-2
39947,190,0
39948,182,0
39949,182,2
39950,174,4
39951,186,-2
39952,178,-2
39953,174,0
39954,178,6
39955,186,2
39956,170,0
39957,174,0
39958,190,0
39959,158,0
39960,182,2
39961,182,0
39962,174,2
39963,190,0
39964,178,-4
39965,178,0
39966,162,-4
39967,174,2
39968,174,2
39969,162,2
39970,186,0
39971,178,2
39972,174,-4
39973,174,-4
39974,182,0
39975,174,0
39976,186,4
39977,174,-4
39978,178,-6
39979,190,0
39980,166,0
39981,182,2
39982,186,0
39983,170,2
39984,186,-4
39985,186,0
39986,166,4
39987,182,2
39988,186,0
39989,186,0
39990,170,2
39991,182,2
39992,170,-6
39993,170,2
39994,178,-4
39995,174,2
39996,182,2
39997,170,-2
39998,190,0
39999,166,-2
40000,170,-4
40001,178,0
40002,174,-4
40003,186,0
40004,178,4
40005,186,-4
40006,178,-2
40007,178,-4
40008,178,0
40009,174,2
40010,186,2
40011,170,-4
40012,182,-2
40013,170,0
